winner,weight_class,title_fight,height_fighter1,reach_fighter1,stance_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,win%_fighter1,height_fighter2,reach_fighter2,stance_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,win%_fighter2,reach_diff,age_fighter1,age_fighter2
1,Bantamweight,f,167.64000000000001,170.18,Orthodox,3.71,35.0,2.88,65.0,0.46,16.0,63.0,0.1,75.86206999999999,175.26,177.8,Orthodox,3.22,45.0,3.89,54.0,1.59,63.0,75.0,0.2,68.42105,-7.6200000000000045,28,29
1,Middleweight,f,185.42,195.58,Orthodox,4.49,54.0,1.93,63.0,1.99,46.0,69.0,0.3,80.95238,185.42,193.04,,3.52,41.0,4.31,57.0,0.32,15.0,63.0,0.7,66.666664,2.5400000000000205,29,28
1,Flyweight,f,165.1,165.1,Orthodox,2.91,43.0,2.24,56.0,3.01,35.0,54.0,0.1,73.07692,157.48000000000002,162.56,Orthodox,3.31,52.0,2.33,65.0,3.49,25.0,71.0,1.4,77.77778,2.539999999999992,29,31
1,Bantamweight,f,167.64000000000001,170.18,Orthodox,1.48,38.0,1.46,50.0,3.13,34.0,22.0,2.3,72.22222,172.72,175.26,,3.47,42.0,4.68,53.0,0.0,0.0,52.0,0.6,67.85714,-5.079999999999984,33,37
1,Bantamweight,f,172.72,175.26,,3.26,44.0,2.32,68.0,2.88,50.0,57.0,1.0,80.0,172.72,175.26,Orthodox,1.37,40.0,2.14,52.0,1.79,60.0,64.0,0.9,77.77778,0.0,27,26
1,Flyweight,f,167.64000000000001,175.26,Switch,1.58,37.0,1.72,60.0,0.53,50.0,23.0,2.6,81.818184,167.64000000000001,167.64000000000001,Orthodox,0.96,40.0,1.78,46.0,3.61,62.0,50.0,0.7,80.0,7.619999999999976,23,31
0,Lightweight,f,182.88,187.96,,1.89,38.0,3.4,55.0,0.0,0.0,33.0,1.1,60.0,177.8,182.88,Orthodox,1.39,40.0,2.26,54.0,2.04,45.0,20.0,1.6,70.0,5.0800000000000125,27,30
1,Heavyweight,f,200.66,203.2,Orthodox,5.31,60.0,2.39,56.0,0.86,75.0,75.0,0.3,81.08108,210.82,213.36,Orthodox,3.14,45.0,3.92,47.0,0.54,50.0,54.0,1.8,74.4186,-10.160000000000025,29,29
1,Middleweight,f,180.34,185.42000000000002,Orthodox,3.49,49.0,2.22,52.0,1.24,83.0,68.0,0.5,77.41936,190.5,203.2,Orthodox,2.74,50.0,5.66,39.0,4.47,25.0,0.0,0.0,84.61539,-17.779999999999973,33,25
0,Women's Bantamweight,f,162.56,172.72,Orthodox,2.85,46.0,3.65,58.0,2.0,25.0,50.0,0.7,66.666664,167.64000000000001,172.72,Orthodox,3.41,41.0,2.45,67.0,0.26,100.0,52.0,1.2,64.28571,0.0,30,40
0,Welterweight,f,182.88,182.88,Southpaw,4.98,49.0,3.71,49.0,0.34,40.0,47.0,0.3,73.68421,182.88,187.96,Southpaw,2.38,48.0,1.99,55.0,1.26,29.0,70.0,0.5,84.210526,-5.0800000000000125,28,26
0,Welterweight,f,182.88,193.04,Southpaw,2.18,34.0,2.31,57.0,0.67,25.0,55.0,0.5,68.181816,182.88,187.96,Southpaw,2.39,45.0,2.98,61.0,0.5,33.0,86.0,0.0,89.47369,5.079999999999984,29,25
0,Lightweight,f,182.88,195.58,Orthodox,5.4,50.0,1.8,59.0,1.0,100.0,71.0,0.0,80.0,175.26,185.42000000000002,Orthodox,2.88,41.0,2.02,63.0,1.66,77.0,87.0,0.0,84.375,10.159999999999997,33,29
1,Lightweight,f,167.64000000000001,170.18,Orthodox,2.59,47.0,2.32,60.0,4.22,38.0,47.0,0.7,92.85714,172.72,175.26,Orthodox,1.28,41.0,2.71,51.0,3.45,47.0,22.0,0.4,75.0,-5.079999999999984,36,23
0,Lightweight,f,177.8,185.42000000000002,Southpaw,3.21,42.0,2.21,71.0,1.0,35.0,73.0,0.0,72.413795,172.72,185.42000000000002,Orthodox,2.01,34.0,1.85,64.0,4.04,45.0,61.0,0.1,88.46154,0.0,28,31
0,Light Heavyweight,f,185.42,190.5,Orthodox,2.77,52.0,3.07,59.0,2.22,24.0,83.0,0.0,70.37037,193.04,198.12,Orthodox,5.0,51.0,1.2,55.0,1.5,75.0,86.0,0.0,90.90909,-7.6200000000000045,37,25
1,Featherweight,f,185.42,185.42000000000002,Orthodox,4.49,52.0,2.35,66.0,7.24,63.0,77.0,1.3,94.117645,177.8,175.26,Orthodox,3.44,49.0,3.58,36.0,2.66,50.0,53.0,1.1,63.636364,10.160000000000025,26,28
0,Light Heavyweight,f,180.34,185.42000000000002,Orthodox,1.23,35.0,5.95,47.0,0.0,0.0,33.0,0.0,62.5,187.96,198.12,Orthodox,10.22,61.0,0.13,92.0,3.98,100.0,0.0,2.0,80.95238,-12.699999999999989,37,26
0,Lightweight,f,180.34,177.8,Southpaw,2.2,49.0,3.0,54.0,0.85,18.0,10.0,2.1,80.0,177.8,182.88,Orthodox,3.68,34.0,5.64,50.0,1.23,80.0,83.0,0.3,70.588234,-5.079999999999984,31,30
1,Women's Bantamweight,t,172.72,175.26,Orthodox,4.55,51.0,2.88,56.0,1.82,40.0,79.0,0.6,80.0,165.1,170.18,Southpaw,3.31,52.0,2.38,57.0,1.82,54.0,73.0,0.5,83.333336,5.079999999999984,29,29
0,Welterweight,f,190.5,203.2,Orthodox,3.86,46.0,2.22,56.0,2.62,46.0,60.0,0.3,72.413795,172.72,177.8,Southpaw,3.71,44.0,3.18,64.0,2.11,40.0,64.0,0.7,73.68421,25.399999999999977,30,33
1,Flyweight,f,162.56,162.56,Orthodox,3.42,42.0,2.6,67.0,2.31,35.0,88.0,0.1,86.666664,162.56,165.1,Southpaw,1.82,29.0,2.99,55.0,4.94,43.0,47.0,0.6,70.96774,-2.539999999999992,30,32
1,Light Heavyweight,f,177.8,185.42000000000002,Orthodox,2.37,42.0,2.65,52.0,2.33,37.0,100.0,0.7,71.42857,190.5,200.66,Orthodox,2.63,60.0,2.46,48.0,1.0,28.0,57.0,1.5,77.77778,-15.23999999999998,34,26
0,Featherweight,f,175.26,185.42000000000002,Orthodox,3.51,33.0,2.35,64.0,1.7,42.0,71.0,0.2,75.86206999999999,172.72,180.34,Orthodox,3.1,40.0,2.76,59.0,1.16,36.0,64.0,0.4,65.11628,5.0800000000000125,35,31
0,Women's Bantamweight,f,167.64000000000001,167.64000000000001,Orthodox,2.37,44.0,2.06,47.0,4.67,64.0,66.0,0.5,68.75,172.72,172.72,Orthodox,2.62,36.0,3.69,56.0,2.21,57.0,92.0,0.8,100.0,-5.079999999999984,37,26
1,Women's Bantamweight,f,170.18,170.18,,1.85,37.0,3.18,44.0,0.95,22.0,38.0,0.9,50.0,172.72,170.18,Orthodox,4.97,37.0,3.7,61.0,1.14,27.0,66.0,0.0,66.666664,0.0,29,30
1,Featherweight,f,182.88,177.8,Southpaw,4.19,43.0,4.0,54.0,0.8,16.0,65.0,0.4,77.77778,167.64000000000001,167.64000000000001,Southpaw,2.6,31.0,5.07,53.0,0.5,20.0,42.0,0.5,90.90909,10.159999999999997,28,31
0,Lightweight,f,177.8,185.42000000000002,Orthodox,2.35,34.0,3.27,47.0,0.64,15.0,50.0,0.4,68.75,182.88,180.34,Southpaw,3.86,40.0,2.88,64.0,0.89,45.0,67.0,0.2,70.588234,5.0800000000000125,32,29
0,Heavyweight,f,187.96,187.96,Orthodox,1.81,43.0,2.22,47.0,3.09,36.0,50.0,1.0,62.5,185.42,190.5,Orthodox,2.16,52.0,2.38,61.0,1.62,66.0,100.0,0.0,88.888885,-2.539999999999992,24,31
1,Lightweight,f,180.34,190.5,Orthodox,2.47,42.0,1.59,64.0,1.54,37.0,62.0,0.2,60.526318,177.8,182.88,Southpaw,1.8,38.0,2.14,65.0,0.83,80.0,81.0,0.4,75.675674,7.6200000000000045,33,35
0,Middleweight,f,185.42,198.12,Orthodox,1.67,40.0,1.89,56.0,2.58,32.0,42.0,0.0,81.48148,190.5,195.58,Southpaw,4.29,48.0,2.32,58.0,0.71,40.0,68.0,1.2,80.0,2.539999999999992,36,33
0,Welterweight,f,180.34,185.42000000000002,Orthodox,4.56,46.0,8.35,38.0,0.0,0.0,0.0,0.0,81.25,177.8,180.34,Orthodox,4.02,45.0,4.44,57.0,0.83,55.0,68.0,0.0,75.0,5.0800000000000125,31,26
1,Middleweight,f,193.04,193.04,Orthodox,3.49,47.0,4.14,46.0,0.58,28.0,46.0,1.0,70.454544,175.26,180.34,Southpaw,3.02,46.0,3.35,53.0,1.69,48.0,77.0,0.5,72.34042,12.699999999999989,29,39
0,Lightweight,f,187.96,187.96,Southpaw,2.81,39.0,3.19,60.0,0.0,0.0,37.0,1.2,73.333336,175.26,180.34,Orthodox,3.19,48.0,2.28,56.0,7.01,47.0,0.0,1.2,100.0,7.6200000000000045,27,31
0,Welterweight,f,182.88,182.88,Orthodox,2.61,45.0,3.26,62.0,1.14,34.0,75.0,0.6,73.68421,182.88,193.04,Switch,3.64,48.0,1.46,63.0,3.85,47.0,100.0,0.3,92.85714,-10.159999999999997,35,30
0,Heavyweight,f,185.42,195.58,Orthodox,2.47,42.0,2.47,69.0,0.65,100.0,0.0,0.0,73.68421,193.04,203.2,Orthodox,3.47,41.0,4.34,49.0,0.32,50.0,40.0,0.3,81.818184,-7.619999999999976,36,29
1,Lightweight,f,175.26,177.8,Southpaw,2.58,53.0,2.68,57.0,2.97,35.0,68.0,0.7,80.0,182.88,185.42000000000002,Orthodox,2.81,41.0,2.96,56.0,1.0,25.0,55.0,1.3,77.77778,-7.6200000000000045,28,28
0,Heavyweight,f,195.57999999999998,193.04,Orthodox,3.91,65.0,3.02,45.0,2.62,42.0,78.0,0.0,62.5,200.66,208.28,Orthodox,2.88,39.0,4.77,51.0,1.18,66.0,0.0,0.0,75.0,-15.240000000000009,37,27
0,Middleweight,f,185.42,195.58,Southpaw,2.86,44.0,1.89,59.0,1.12,37.0,87.0,0.1,82.608696,182.88,200.66,Orthodox,3.44,52.0,3.61,52.0,0.93,38.0,71.0,0.3,60.869564000000004,-5.079999999999984,28,33
1,Lightweight,f,177.8,180.34,Orthodox,2.75,39.0,3.57,57.0,2.23,36.0,38.0,0.9,81.25,180.34,180.34,Orthodox,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,75.0,0.0,31,32
0,Light Heavyweight,f,187.96,190.5,Southpaw,2.14,39.0,2.1,62.0,2.1,46.0,84.0,0.5,76.08695999999999,190.5,203.2,Southpaw,2.68,47.0,2.78,44.0,1.18,40.0,66.0,0.6,65.71429,-12.699999999999989,36,34
1,Women's Strawweight,f,154.94,157.48,Orthodox,6.58,51.0,5.04,51.0,3.2,58.0,75.0,0.5,76.0,162.56,160.02,Orthodox,3.23,42.0,4.47,57.0,3.94,52.0,58.0,1.0,84.210526,-2.5400000000000205,26,29
1,Lightweight,f,180.34,177.8,Orthodox,3.77,45.0,4.53,53.0,1.67,60.0,33.0,0.0,59.25926,170.18,177.8,Southpaw,3.81,41.0,3.52,60.0,1.23,65.0,63.0,0.8,70.0,0.0,29,39
1,Light Heavyweight,f,182.88,185.42000000000002,Orthodox,7.09,58.0,4.57,53.0,0.0,0.0,100.0,0.0,33.333332,190.5,193.04,Orthodox,3.89,60.0,5.28,40.0,0.25,14.0,22.0,0.2,73.68421,-7.619999999999976,34,28
1,Featherweight,f,170.18,175.26,Southpaw,3.21,45.0,3.5,53.0,0.52,16.0,32.0,0.0,57.894737,172.72,175.26,Orthodox,3.04,37.0,4.47,52.0,0.3,20.0,68.0,0.0,50.0,0.0,26,27
1,Flyweight,f,165.1,170.18,Orthodox,1.34,38.0,2.17,65.0,1.86,37.0,85.0,0.7,81.48148,177.8,180.34,Southpaw,2.16,41.0,2.5,50.0,3.03,43.0,41.0,1.2,72.413795,-10.159999999999997,32,28
1,Welterweight,f,180.34,185.42000000000002,Southpaw,2.21,36.0,3.46,58.0,2.0,55.0,62.0,0.4,73.333336,180.34,182.88,Orthodox,3.66,40.0,2.4,64.0,0.0,0.0,40.0,0.6,70.0,2.5400000000000205,33,27
0,Women's Strawweight,f,165.1,170.18,Orthodox,6.23,31.0,7.77,55.0,0.0,0.0,0.0,0.0,71.42857,162.56,167.64000000000001,Orthodox,8.81,47.0,6.69,70.0,0.0,0.0,0.0,0.0,85.71429,2.539999999999992,20,28
0,Welterweight,f,180.34,182.88,Orthodox,3.38,49.0,3.51,54.0,0.33,100.0,91.0,0.0,76.47059,170.18,177.8,Orthodox,3.23,58.0,3.75,45.0,1.83,16.0,75.0,0.0,76.92308,5.079999999999984,29,32
1,Welterweight,f,180.34,180.34,Orthodox,3.8,33.0,4.49,56.0,0.33,50.0,0.0,0.0,75.0,190.5,195.58,Orthodox,4.45,41.0,5.07,51.0,0.23,100.0,73.0,0.2,61.904762,-15.240000000000009,26,32
1,Lightweight,t,180.34,193.04,Orthodox,5.51,44.0,3.55,63.0,0.6,42.0,76.0,1.5,89.28571,175.26,195.58,Orthodox,4.06,45.0,2.96,52.0,3.33,42.0,75.0,1.1,85.0,-2.5400000000000205,33,25
1,Flyweight,t,160.02,167.64000000000001,Orthodox,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5,87.09676999999999,162.56,160.02,Orthodox,1.31,48.0,1.92,47.0,2.91,44.0,39.0,1.4,78.57143,7.6200000000000045,31,24
1,Heavyweight,f,193.04,195.58,Orthodox,3.61,51.0,2.45,56.0,1.65,30.0,31.0,1.1,71.875,195.57999999999998,195.58,Southpaw,2.99,38.0,2.63,63.0,0.22,33.0,75.0,0.2,61.11111,0.0,40,34
1,Women's Flyweight,f,167.64000000000001,175.26,Orthodox,4.58,37.0,3.8,73.0,1.68,50.0,100.0,0.8,66.666664,170.18,167.64000000000001,Switch,2.23,56.0,1.44,45.0,1.31,66.0,20.0,0.7,66.666664,,31,31
1,Bantamweight,f,167.64000000000001,162.56,Orthodox,4.97,49.0,3.45,62.0,4.19,71.0,88.0,0.0,89.47369,170.18,172.72,Orthodox,3.83,45.0,5.3,62.0,0.42,25.0,46.0,0.0,84.210526,-10.159999999999997,28,24
1,Women's Strawweight,f,172.72,162.56,Orthodox,4.03,59.0,2.51,50.0,0.74,100.0,88.0,0.0,77.77778,162.56,172.72,Orthodox,2.23,37.0,4.07,57.0,1.04,11.0,0.0,0.5,66.666664,,29,31
0,Flyweight,f,172.72,175.26,Orthodox,2.07,37.0,1.93,63.0,0.7,50.0,46.0,0.2,53.33333199999999,172.72,177.8,Orthodox,3.64,35.0,3.67,63.0,0.39,25.0,54.0,0.8,75.0,-2.5400000000000205,31,27
1,Flyweight,f,167.64000000000001,167.64000000000001,Orthodox,2.57,43.0,2.55,56.0,0.62,23.0,44.0,1.1,73.07692,165.1,165.1,Orthodox,3.37,44.0,1.08,60.0,1.8,28.0,100.0,0.0,93.333336,2.5400000000000205,33,29
0,Middleweight,f,185.42,198.12,Orthodox,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,75.675674,185.42,187.96,Orthodox,3.02,40.0,2.73,55.0,1.04,27.0,77.0,0.0,73.91304000000001,10.159999999999997,36,30
1,Welterweight,f,182.88,187.96,Southpaw,2.39,45.0,2.98,61.0,0.5,33.0,86.0,0.0,89.47369,185.42,185.42000000000002,Orthodox,4.09,48.0,4.02,54.0,1.28,34.0,71.0,1.4,73.91304000000001,2.539999999999992,25,34
1,Women's Strawweight,f,160.02,162.56,Orthodox,5.76,38.0,5.16,56.0,0.14,14.0,87.0,0.0,81.25,160.02,162.56,Orthodox,4.87,40.0,8.5,52.0,0.0,0.0,87.0,0.0,60.0,0.0,32,31
0,Light Heavyweight,f,182.88,190.5,Orthodox,3.35,57.0,2.81,41.0,3.36,48.0,80.0,0.3,81.818184,187.96,198.12,Orthodox,3.64,50.0,3.01,53.0,1.59,54.0,55.0,0.4,76.666664,-7.6200000000000045,27,34
0,Middleweight,f,187.96,190.5,Southpaw,2.92,48.0,5.65,56.0,0.37,100.0,80.0,0.0,70.0,182.88,193.04,Southpaw,3.58,57.0,2.83,58.0,1.12,50.0,25.0,2.8,84.61539,-2.539999999999992,30,27
1,Lightweight,f,175.26,180.34,Orthodox,1.41,34.0,2.02,47.0,2.46,46.0,37.0,1.3,76.666664,177.8,182.88,Southpaw,5.42,46.0,3.27,75.0,0.33,25.0,78.0,0.0,83.333336,-2.539999999999992,25,22
0,Bantamweight,f,165.1,177.8,Orthodox,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,62.5,167.64000000000001,167.64000000000001,Switch,5.06,45.0,5.98,54.0,1.29,28.0,84.0,0.7,67.85714,10.159999999999997,27,31
1,Middleweight,f,177.8,193.04,Southpaw,2.51,47.0,1.4,70.0,2.0,33.0,80.0,0.3,85.71429,187.96,190.5,Southpaw,3.2,45.0,3.25,55.0,0.1,25.0,84.0,0.1,73.333336,2.539999999999992,30,31
1,Featherweight,f,180.34,187.96,Orthodox,3.72,36.0,3.72,53.0,2.8,46.0,69.0,0.2,75.0,175.26,165.1,Southpaw,3.52,41.0,4.82,50.0,0.39,25.0,52.0,0.0,45.16129,22.860000000000014,27,31
0,Welterweight,f,177.8,182.88,Orthodox,2.33,47.0,2.53,60.0,0.0,0.0,71.0,0.0,83.333336,180.34,182.88,Orthodox,2.88,46.0,4.09,49.0,1.22,44.0,80.0,0.9,81.25,0.0,28,26
1,Women's Bantamweight,f,167.64000000000001,167.64000000000001,Orthodox,6.92,57.0,4.55,37.0,1.37,100.0,100.0,0.0,100.0,170.18,165.1,Orthodox,3.63,55.0,5.31,46.0,0.5,22.0,33.0,0.2,66.666664,2.5400000000000205,22,35
0,Featherweight,f,172.72,185.42000000000002,Orthodox,2.37,45.0,2.66,64.0,0.93,47.0,41.0,0.7,58.06451800000001,167.64000000000001,177.8,Orthodox,3.89,37.0,3.64,63.0,1.9,52.0,50.0,0.2,86.666664,7.6200000000000045,29,32
0,Middleweight,f,185.42,187.96,Southpaw,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,75.0,185.42,195.58,Southpaw,3.03,44.0,2.55,50.0,2.74,28.0,100.0,0.6,72.0,-7.6200000000000045,39,33
1,Welterweight,f,180.34,182.88,Orthodox,3.26,38.0,2.2,57.0,5.63,51.0,78.0,0.2,93.333336,185.42,182.88,Southpaw,1.78,42.0,1.95,64.0,2.5,25.0,65.0,1.0,73.52941,0.0,29,40
0,Bantamweight,f,172.72,180.34,Orthodox,4.38,39.0,3.69,63.0,1.13,29.0,25.0,0.9,78.947365,167.64000000000001,162.56,Orthodox,4.79,41.0,5.34,58.0,1.15,21.0,71.0,1.3,80.0,17.78,30,31
1,Lightweight,f,175.26,177.8,Southpaw,3.27,45.0,2.47,60.0,1.17,45.0,63.0,0.5,79.31035,172.72,180.34,Southpaw,2.79,40.0,2.89,59.0,1.7,41.0,47.0,1.9,69.04762,-2.539999999999992,39,34
1,Middleweight,f,182.88,193.04,Orthodox,4.89,50.0,2.04,62.0,0.87,37.0,65.0,0.1,76.0,185.42,195.58,Orthodox,4.49,54.0,1.93,63.0,1.99,46.0,69.0,0.3,80.95238,-2.5400000000000205,33,29
0,Bantamweight,f,172.72,177.8,Switch,3.23,44.0,3.93,52.0,0.78,37.0,68.0,1.3,66.666664,160.02,170.18,Orthodox,5.22,40.0,3.95,56.0,0.52,60.0,69.0,0.6,79.48718000000001,7.6200000000000045,25,27
1,Welterweight,f,180.34,190.5,Orthodox,3.71,51.0,3.03,55.0,1.48,50.0,61.0,1.0,66.666664,182.88,193.04,Orthodox,2.5,29.0,4.04,56.0,1.44,28.0,75.0,1.8,80.0,-2.539999999999992,26,28
1,Middleweight,f,187.96,200.66,Orthodox,2.11,46.0,1.85,54.0,3.75,46.0,57.0,1.1,78.57143,182.88,185.42000000000002,Orthodox,2.87,31.0,3.78,56.0,0.0,0.0,22.0,0.0,73.333336,15.23999999999998,27,28
1,Lightweight,f,175.26,172.72,Orthodox,6.68,50.0,2.92,68.0,3.41,42.0,100.0,0.0,87.5,172.72,175.26,Orthodox,2.08,41.0,3.31,55.0,2.5,39.0,76.0,0.5,76.666664,-2.539999999999992,29,33
1,Welterweight,f,180.34,185.42000000000002,Orthodox,4.33,40.0,2.95,62.0,0.36,10.0,50.0,0.5,80.0,180.34,193.04,Orthodox,3.45,43.0,3.37,54.0,0.26,25.0,57.0,0.3,73.68421,-7.619999999999976,31,32
0,Flyweight,f,160.02,157.48,Switch,2.12,46.0,1.66,62.0,4.54,57.0,69.0,0.6,87.5,165.1,172.72,Orthodox,2.25,54.0,1.62,54.0,2.46,53.0,50.0,3.9,100.0,-15.240000000000009,24,30
0,Heavyweight,f,195.57999999999998,203.2,Orthodox,2.76,44.0,4.02,42.0,0.0,0.0,33.0,0.0,66.666664,190.5,190.5,Orthodox,4.26,60.0,3.92,47.0,0.47,50.0,87.0,0.5,75.0,12.699999999999989,37,25
1,Middleweight,t,180.34,193.04,Orthodox,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,92.85714,185.42,190.5,Orthodox,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,77.5,2.539999999999992,36,38
0,Bantamweight,t,172.72,165.1,Orthodox,3.48,37.0,3.43,66.0,1.0,33.0,100.0,0.0,84.61539,167.64000000000001,170.18,Orthodox,5.38,41.0,2.94,66.0,1.69,37.0,86.0,1.0,85.0,-5.0800000000000125,26,31
1,Women's Strawweight,t,165.1,165.1,Orthodox,3.72,41.0,3.72,60.0,2.34,59.0,45.0,0.9,75.0,167.64000000000001,165.1,Orthodox,6.44,47.0,2.67,66.0,0.15,66.0,82.0,0.0,88.23529,0.0,25,30
1,Welterweight,f,182.88,190.5,Orthodox,3.45,42.0,2.51,60.0,0.41,45.0,78.0,0.0,77.77778,180.34,187.96,Orthodox,4.15,46.0,2.96,67.0,1.73,58.0,78.0,0.4,71.111115,2.539999999999992,34,33
0,Middleweight,f,175.26,175.26,Southpaw,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,69.23076999999999,185.42,182.88,,8.83,59.0,5.79,50.0,0.0,0.0,81.0,0.0,100.0,-7.6200000000000045,34,26
1,Lightweight,f,190.5,193.04,Orthodox,4.16,38.0,3.05,62.0,0.32,33.0,56.0,0.8,86.666664,177.8,185.42000000000002,Orthodox,3.07,34.0,3.45,58.0,0.66,100.0,71.0,1.0,84.210526,7.619999999999976,30,29
1,Heavyweight,f,193.04,195.58,Orthodox,3.97,53.0,3.3,54.0,0.0,0.0,28.0,0.0,76.47059,195.57999999999998,195.58,Southpaw,2.99,38.0,2.63,63.0,0.22,33.0,75.0,0.2,61.11111,0.0,34,34
0,Light Heavyweight,f,190.5,200.66,Orthodox,4.55,47.0,2.2,59.0,5.48,52.0,75.0,0.0,75.0,190.5,203.2,Southpaw,2.68,47.0,2.78,44.0,1.18,40.0,66.0,0.6,65.71429,-2.539999999999992,28,34
0,Welterweight,f,187.96,187.96,Switch,1.47,52.0,2.21,43.0,2.33,66.0,50.0,5.2,83.333336,190.5,198.12,Orthodox,2.89,44.0,2.37,55.0,0.99,41.0,77.0,0.6,76.92308,-10.159999999999997,25,27
1,Heavyweight,f,193.04,203.2,Orthodox,4.2,50.0,2.26,56.0,6.82,57.0,25.0,0.0,83.333336,187.96,203.2,Orthodox,3.06,48.0,3.28,53.0,2.99,39.0,11.0,2.7,81.818184,0.0,26,40
0,Bantamweight,f,172.72,172.72,Orthodox,3.34,41.0,3.93,62.0,0.0,0.0,72.0,0.0,87.5,175.26,182.88,Orthodox,3.36,42.0,3.31,58.0,1.43,50.0,72.0,0.7,92.30769000000001,-10.159999999999997,30,22
0,Lightweight,f,177.8,182.88,Orthodox,2.85,45.0,3.16,54.0,0.76,54.0,58.0,1.3,72.413795,175.26,182.88,Southpaw,5.59,49.0,3.69,56.0,1.75,41.0,69.0,1.3,80.0,0.0,30,28
0,Welterweight,f,177.8,182.88,Southpaw,2.76,37.0,2.91,57.0,1.52,22.0,50.0,0.9,73.17073,182.88,190.5,Orthodox,3.78,53.0,2.64,56.0,1.57,46.0,63.0,1.6,58.974357999999995,-7.6200000000000045,36,36
0,Heavyweight,f,190.5,187.96,Orthodox,4.03,50.0,6.17,53.0,0.77,50.0,100.0,0.0,77.77778,190.5,195.58,Orthodox,3.13,42.0,2.62,57.0,0.61,37.0,79.0,0.3,60.0,-7.6200000000000045,26,38
0,Middleweight,f,182.88,187.96,Orthodox,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,64.40678,185.42,198.12,Southpaw,1.83,42.0,2.14,55.0,2.97,59.0,90.0,0.5,66.666664,-10.159999999999997,38,32
1,Bantamweight,f,165.1,167.64000000000001,Orthodox,3.38,40.0,2.23,70.0,1.4,36.0,79.0,0.3,84.375,170.18,175.26,Southpaw,2.71,52.0,3.35,56.0,3.13,57.0,63.0,1.4,76.92308,-7.619999999999976,35,30
1,Lightweight,f,170.18,177.8,Orthodox,2.33,32.0,2.39,65.0,3.43,37.0,69.0,0.7,69.38776,177.8,180.34,Orthodox,2.74,38.0,5.39,54.0,2.34,45.0,54.0,2.1,62.7907,-2.539999999999992,36,33
1,Bantamweight,f,167.64000000000001,170.18,Orthodox,3.25,33.0,2.81,64.0,0.47,25.0,60.0,0.5,77.77778,160.02,167.64000000000001,Orthodox,3.38,40.0,3.41,63.0,0.71,30.0,82.0,0.0,67.741936,2.539999999999992,29,33
0,Women's Strawweight,f,154.94,160.02,Orthodox,2.7,30.0,4.48,58.0,0.25,100.0,28.0,0.2,86.666664,165.1,170.18,,4.75,73.0,0.72,42.0,7.5,81.0,100.0,0.8,100.0,-10.159999999999997,24,27
0,Lightweight,f,177.8,185.42000000000002,Orthodox,2.91,29.0,5.98,48.0,0.0,0.0,36.0,0.0,72.72726999999999,182.88,180.34,Orthodox,3.58,52.0,1.96,58.0,1.81,34.0,41.0,0.6,84.61539,5.0800000000000125,33,21
0,Women's Strawweight,f,160.02,162.56,Orthodox,5.79,51.0,5.39,63.0,0.42,60.0,74.0,0.0,61.53846,165.1,162.56,Orthodox,4.82,47.0,3.31,55.0,0.41,40.0,80.0,0.8,64.28571,0.0,32,32
1,Welterweight,f,185.42,193.04,Orthodox,4.34,35.0,3.62,64.0,1.37,57.0,81.0,0.5,86.95652,180.34,190.5,Orthodox,4.72,36.0,3.43,63.0,1.98,24.0,62.0,0.5,74.07406999999999,2.539999999999992,26,33
0,Light Heavyweight,f,185.42,187.96,Orthodox,3.83,46.0,4.52,64.0,0.45,8.0,75.0,0.5,75.0,190.5,198.12,Orthodox,4.15,39.0,3.69,52.0,0.72,23.0,67.0,0.5,73.333336,-10.159999999999997,32,29
1,Middleweight,f,185.42,187.96,Southpaw,2.53,56.0,1.39,73.0,1.9,75.0,50.0,1.3,87.5,182.88,187.96,Orthodox,3.21,42.0,3.09,54.0,2.14,42.0,65.0,0.0,69.23076999999999,0.0,27,27
1,Open Weight,f,185.42,,Southpaw,0.88,41.0,1.13,37.0,0.0,0.0,66.0,0.8,73.68421,185.42,182.88,Orthodox,1.47,46.0,4.3,39.0,0.94,60.0,44.0,2.5,60.869564000000004,,27,29
0,Open Weight,f,190.5,,Orthodox,0.76,83.0,2.12,30.0,4.55,100.0,0.0,2.3,55.55555699999999,185.42,,Southpaw,0.88,41.0,1.13,37.0,0.0,0.0,66.0,0.8,73.68421,,26,28
1,Open Weight,t,185.42,,Orthodox,2.87,64.0,3.57,37.0,0.91,57.0,45.0,0.7,64.51613,190.5,,Orthodox,1.84,56.0,2.14,48.0,0.4,100.0,53.0,0.8,50.0,,31,30
